#
# Results on Mon, 08 Aug 2022 19:04:29 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. Word number.
# 9. Word.
# 10. Reading time.
# 11. Newline?.
# 12. Sentence (or sentence MD5).
1659985469,8ab62bb003b09628f65419dc587b86f7,DashedSentence,15,0,filler-bad-01,NULL,7,passed,90,false,When Tyler sneezed the driver%2C he passed a tissue.
1659985469,8ab62bb003b09628f65419dc587b86f7,DashedSentence,15,0,filler-bad-01,NULL,8,a,74,false,When Tyler sneezed the driver%2C he passed a tissue.
1659985469,8ab62bb003b09628f65419dc587b86f7,DashedSentence,15,0,filler-bad-01,NULL,9,tissue.,78,false,When Tyler sneezed the driver%2C he passed a tissue.
1659985469,8ab62bb003b09628f65419dc587b86f7,DashedSentence,10,0,gp.trans,1,1,While,77,false,While Anna trained the kitten paid attention.
1659985469,8ab62bb003b09628f65419dc587b86f7,DashedSentence,10,0,gp.trans,1,2,Anna,80,false,While Anna trained the kitten paid attention.
1659985469,8ab62bb003b09628f65419dc587b86f7,DashedSentence,10,0,gp.trans,1,3,trained,77,false,While Anna trained the kitten paid attention.
1659985469,8ab62bb003b09628f65419dc587b86f7,DashedSentence,10,0,gp.trans,1,4,the,76,false,While Anna trained the kitten paid attention.
1659985469,8ab62bb003b09628f65419dc587b86f7,DashedSentence,10,0,gp.trans,1,5,kitten,72,false,While Anna trained the kitten paid attention.
1659985469,8ab62bb003b09628f65419dc587b86f7,DashedSentence,10,0,gp.trans,1,6,paid,84,false,While Anna trained the kitten paid attention.
1659985469,8ab62bb003b09628f65419dc587b86f7,DashedSentence,10,0,gp.trans,1,7,attention.,73,false,While Anna trained the kitten paid attention.
1659985469,8ab62bb003b09628f65419dc587b86f7,DashedSentence,16,0,filler-catch-01,NULL,1,This,71,false,This sentence is an attention check. Please_Wait_Three_Seconds_Before_Proceeding
1659985469,8ab62bb003b09628f65419dc587b86f7,DashedSentence,16,0,filler-catch-01,NULL,2,sentence,92,false,This sentence is an attention check. Please_Wait_Three_Seconds_Before_Proceeding
1659985469,8ab62bb003b09628f65419dc587b86f7,DashedSentence,16,0,filler-catch-01,NULL,3,is,63,false,This sentence is an attention check. Please_Wait_Three_Seconds_Before_Proceeding
1659985469,8ab62bb003b09628f65419dc587b86f7,DashedSentence,16,0,filler-catch-01,NULL,4,an,81,false,This sentence is an attention check. Please_Wait_Three_Seconds_Before_Proceeding
1659985469,8ab62bb003b09628f65419dc587b86f7,DashedSentence,16,0,filler-catch-01,NULL,5,attention,84,false,This sentence is an attention check. Please_Wait_Three_Seconds_Before_Proceeding
1659985469,8ab62bb003b09628f65419dc587b86f7,DashedSentence,16,0,filler-catch-01,NULL,6,check.,67,false,This sentence is an attention check. Please_Wait_Three_Seconds_Before_Proceeding
1659985469,8ab62bb003b09628f65419dc587b86f7,DashedSentence,16,0,filler-catch-01,NULL,7,Please Wait Three Seconds Before Proceeding,89,false,This sentence is an attention check. Please_Wait_Three_Seconds_Before_Proceeding
